xMean,yMean,zMean,xVar,yVar,zVar,s2Mean,s2Var,tilt,energy,kurtosis,tag
-2.975300,-9.596032,0.468013,0.035924,0.006530,0.017322,101.214844,0.886656,0.915826,27732.878906,0.158600,standing
-2.968687,-9.600000,0.464439,0.034252,0.006378,0.016506,101.245743,0.919940,0.916215,27640.103516,0.178858,standing
-2.964629,-9.602546,0.462691,0.032824,0.006006,0.016058,101.266678,0.913968,0.916455,27544.554688,0.214378,standing
-2.961902,-9.603593,0.460597,0.031912,0.005858,0.015149,101.266731,0.906933,0.916606,27645.833984,0.250150,standing
-2.958598,-9.605626,0.460109,0.031356,0.005716,0.014861,101.284798,0.901783,0.916800,27752.054688,0.279105,standing
-2.956259,-9.606159,0.459724,0.030556,0.005646,0.014600,101.279724,0.894826,0.916924,27851.941406,0.314259,standing
-2.951901,-9.607100,0.460516,0.029746,0.005537,0.014787,101.272057,0.899893,0.917153,27849.832031,0.285174,standing
-2.946651,-9.608338,0.457891,0.029032,0.005480,0.013948,101.260864,0.896876,0.917431,27846.753906,0.297662,standing
-2.943891,-9.610229,0.455708,0.029093,0.005523,0.013402,101.278488,0.910724,0.917595,27649.041016,0.267544,standing
-2.941044,-9.611259,0.458134,0.028836,0.005388,0.013842,101.283806,0.891253,0.917751,27549.208984,0.230940,standing
-2.939501,-9.612124,0.459999,0.028300,0.005242,0.014302,101.292862,0.870644,0.917840,27652.958984,0.297464,standing
-2.930342,-9.615259,0.460620,0.024010,0.004832,0.014691,101.295662,0.884173,0.918337,27349.835938,0.236210,standing
-2.924156,-9.618608,0.459483,0.021903,0.004279,0.014626,101.320099,0.855080,0.918691,27153.792969,0.326802,standing
-2.923242,-9.619269,0.460754,0.021565,0.004195,0.014902,101.328484,0.855567,0.918745,27156.037109,0.323371,standing
-2.922378,-9.619523,0.464718,0.020929,0.004169,0.015931,101.332359,0.852652,0.918791,27157.082031,0.337050,standing
-2.922046,-9.620168,0.468206,0.020568,0.004068,0.016575,101.346260,0.854582,0.918817,27262.154297,0.318961,standing
-2.921894,-9.619966,0.470029,0.020530,0.004060,0.016790,101.343353,0.846968,0.918822,27261.371094,0.367074,standing
-2.923413,-9.620371,0.472459,0.020884,0.004014,0.017008,101.362846,0.831466,0.918753,27266.611328,0.460694,standing
-2.924324,-9.619814,0.477674,0.020992,0.004059,0.017139,101.362694,0.839897,0.918700,27266.570313,0.402642,standing
-2.925600,-9.619295,0.482867,0.021056,0.003981,0.017007,101.365021,0.818113,0.918630,27368.558594,0.409991,standing
-2.926640,-9.619230,0.485537,0.021392,0.003881,0.016894,101.372574,0.763418,0.918578,27066.482422,0.452411,standing
-2.928683,-9.619924,0.489921,0.021716,0.003782,0.016620,101.402092,0.729765,0.918488,26871.556641,0.502894,standing
-2.932296,-9.619989,0.494563,0.022249,0.003796,0.016869,101.429909,0.688172,0.918312,26777.494141,0.507970,standing
-2.935649,-9.619783,0.499413,0.022403,0.003766,0.017301,101.450989,0.654434,0.918144,26783.054688,0.524174,standing
-2.938111,-9.617882,0.502451,0.022836,0.003796,0.017656,101.432724,0.645739,0.917995,26676.800781,0.578608,standing
-2.940860,-9.617204,0.505294,0.022813,0.003819,0.018157,101.439209,0.651259,0.917850,26779.947266,0.536974,standing
-2.944781,-9.617411,0.509370,0.023165,0.003807,0.018737,101.471313,0.625206,0.917660,26788.419922,0.668371,standing
-2.947744,-9.615862,0.514466,0.023035,0.003858,0.019114,101.464500,0.635658,0.917491,26685.154297,0.654125,standing
-2.951990,-9.614412,0.519075,0.022852,0.003786,0.018897,101.465965,0.632035,0.917260,26685.541016,0.680290,standing
-2.956811,-9.611703,0.528802,0.022359,0.003736,0.017431,101.450554,0.634405,0.916981,26580.037109,0.659859,standing
-2.968974,-9.608108,0.536851,0.016594,0.003269,0.016693,101.455162,0.599336,0.916325,26378.337891,0.585869,standing
-2.970593,-9.608033,0.544762,0.016533,0.003269,0.015946,101.471107,0.602227,0.916244,26483.957031,0.559403,standing
-2.968610,-9.608660,0.548832,0.016435,0.003210,0.015976,101.475685,0.598498,0.916351,26485.154297,0.525166,standing
-2.971541,-9.607479,0.553353,0.016516,0.003117,0.015751,101.475159,0.589198,0.916188,26383.539063,0.542124,standing
-2.974402,-9.604902,0.559635,0.016258,0.003192,0.015461,101.449188,0.633059,0.916007,26478.236328,0.536680,standing
-2.981913,-9.602921,0.566921,0.015244,0.003029,0.014626,101.462082,0.656305,0.915604,26380.140625,0.411202,standing
-2.983485,-9.600984,0.571007,0.014938,0.003323,0.014240,101.438484,0.737372,0.915496,26374.003906,0.953932,standing
-2.985275,-9.601189,0.577839,0.015113,0.003318,0.013203,101.460098,0.719950,0.915410,26278.162109,0.975202,standing
-2.985854,-9.599926,0.584939,0.015197,0.003369,0.011944,101.446457,0.715189,0.915362,26274.632813,0.975441,standing
-2.985117,-9.600032,0.590040,0.015060,0.003380,0.011478,101.449478,0.725707,0.915400,26275.416016,0.930260,standing
-2.984802,-9.598874,0.593248,0.014832,0.003508,0.011141,101.428749,0.741579,0.915398,26270.044922,0.779987,standing
-2.985390,-9.598492,0.597817,0.014696,0.003519,0.010727,101.429810,0.745147,0.915363,26168.894531,0.775440,standing
-2.993794,-9.596665,0.604344,0.012698,0.003423,0.009430,101.449486,0.731591,0.914916,26275.419922,0.857168,standing
-3.002209,-9.593143,0.612179,0.009535,0.003202,0.007240,101.436302,0.749145,0.914442,26272.007813,0.780440,standing
-3.013147,-9.588882,0.620015,0.005766,0.002732,0.005697,101.424286,0.736223,0.913829,26268.894531,0.862504,standing
-3.017144,-9.585360,0.626168,0.005737,0.002455,0.004634,101.387131,0.682050,0.913574,26259.271484,0.835693,standing
-3.023717,-9.583235,0.631974,0.004945,0.002486,0.004312,101.392342,0.710059,0.913211,26159.224609,0.742605,standing
-3.031773,-9.580033,0.635811,0.006944,0.002691,0.003843,101.386368,0.706615,0.912755,26056.294922,0.771409,standing
-3.038027,-9.578497,0.636818,0.007019,0.002699,0.003848,101.396248,0.679556,0.912417,26058.833984,0.958749,standing
-3.035182,-9.578629,0.636160,0.007552,0.002705,0.003955,101.381302,0.670259,0.912562,26257.753906,0.975566,standing
-3.034666,-9.577881,0.632875,0.007566,0.002679,0.004848,101.360573,0.682207,0.912576,26353.748047,0.873705,standing
-3.035609,-9.575419,0.631932,0.007467,0.002523,0.005104,101.317947,0.664401,0.912489,26342.666016,0.733370,standing
-3.035556,-9.573586,0.632037,0.007495,0.002563,0.005103,101.282715,0.675708,0.912462,26333.503906,0.606111,standing
-3.039276,-9.572066,0.633189,0.008137,0.002701,0.005068,101.278427,0.688166,0.912251,26332.388672,0.497756,standing
-3.044800,-9.568894,0.635877,0.008172,0.002773,0.005093,101.254868,0.706046,0.911922,26427.519531,0.354738,standing
-3.046470,-9.567851,0.638852,0.008212,0.002821,0.005026,101.248878,0.715914,0.911821,26425.955078,0.268724,standing
-3.049346,-9.567514,0.638701,0.008007,0.002805,0.005000,101.259544,0.712085,0.911670,26529.998047,0.300855,standing
-3.054753,-9.566423,0.640052,0.007884,0.002836,0.004931,101.273224,0.717187,0.911379,26533.583984,0.289515,standing
-3.059130,-9.563900,0.641493,0.007502,0.002667,0.004788,101.252876,0.699895,0.911117,26832.011719,0.295170,standing
-3.062625,-9.563026,0.641287,0.007101,0.002666,0.004794,101.256897,0.694351,0.910926,26833.078125,0.321221,standing
-3.063810,-9.563123,0.639542,0.006922,0.002670,0.004858,101.263664,0.693094,0.910868,26936.138672,0.336348,standing
-3.063966,-9.561893,0.637453,0.006924,0.002742,0.005097,101.238731,0.714697,0.910840,27030.744141,0.300221,standing
-3.064680,-9.561281,0.634718,0.006851,0.002707,0.005535,101.228264,0.713281,0.910794,27129.175781,0.278456,standing
-3.066306,-9.560976,0.633448,0.006980,0.002748,0.005702,101.231125,0.729092,0.910707,27129.941406,0.191964,standing
-3.067272,-9.560265,0.630500,0.007104,0.002775,0.005780,101.219948,0.728067,0.910646,27126.947266,0.177632,standing
-3.073505,-9.557404,0.624751,0.009321,0.002995,0.006919,101.199867,0.717722,0.910283,27020.365234,0.222668,standing
-3.077844,-9.556978,0.620865,0.009800,0.003004,0.007805,101.214958,0.767637,0.910056,27226.828125,0.301604,standing
-3.077543,-9.556893,0.618868,0.009774,0.002995,0.008095,101.209274,0.764582,0.910070,27326.500000,0.310322,standing
-3.078501,-9.555734,0.618162,0.009842,0.002987,0.008138,101.192230,0.762134,0.910002,27321.898438,0.320640,standing
-3.083110,-9.553585,0.617574,0.010271,0.002924,0.008261,101.179337,0.749674,0.909733,27217.236328,0.346798,standing
-3.085009,-9.552303,0.616396,0.010438,0.002926,0.008558,101.165565,0.755559,0.909615,27314.697266,0.303261,standing
-3.082973,-9.552739,0.611910,0.010731,0.002974,0.009188,101.156792,0.755294,0.909726,27413.490234,0.298460,standing
-3.082119,-9.553041,0.608091,0.010749,0.002938,0.009824,101.153244,0.755166,0.909774,27412.529297,0.301406,standing
-3.083356,-9.552171,0.601248,0.010665,0.002911,0.010632,101.136665,0.748063,0.909697,27509.175781,0.331631,standing
-3.082672,-9.552288,0.598450,0.010605,0.002900,0.010825,101.131462,0.745258,0.909734,27710.019531,0.334026,standing
-3.084909,-9.552387,0.594523,0.010602,0.002908,0.011077,101.142731,0.752847,0.909621,27713.105469,0.298946,standing
-3.088985,-9.550897,0.591044,0.011349,0.002976,0.011094,101.136108,0.763785,0.909389,27711.291016,0.275582,standing
-3.091670,-9.549894,0.587904,0.011438,0.002993,0.011114,101.129997,0.755800,0.909236,27810.746094,0.311467,standing
-3.091125,-9.549052,0.584635,0.011637,0.002970,0.011453,101.107224,0.753097,0.909250,27804.484375,0.331147,standing
-3.093053,-9.549344,0.581234,0.011689,0.003066,0.011427,101.120872,0.766299,0.909157,27909.357422,0.268505,standing
-3.094122,-9.549530,0.576611,0.012588,0.003245,0.011750,101.127075,0.766258,0.909105,28113.324219,0.258221,standing
-3.092212,-9.547421,0.574907,0.013433,0.003422,0.012546,101.074844,0.867822,0.909168,27997.726563,1.207576,standing
-3.091671,-9.548503,0.567629,0.013965,0.003700,0.015065,101.087158,0.890197,0.909213,28001.136719,1.097904,standing
-3.087409,-9.548795,0.561423,0.015089,0.003705,0.016008,101.061455,0.869552,0.909435,28095.078125,1.189071,standing
-3.085673,-9.550569,0.555091,0.015644,0.003798,0.016494,101.078667,0.845678,0.909553,27998.785156,1.349997,standing
-3.080991,-9.551343,0.552359,0.016890,0.003902,0.016263,101.062675,0.810325,0.909804,28095.419922,1.527408,standing
-3.077173,-9.554649,0.549305,0.017586,0.003873,0.016131,101.099518,0.754107,0.910052,28206.759766,1.630375,standing
-3.075298,-9.554945,0.546289,0.018015,0.003938,0.016015,101.090683,0.746710,0.910152,28002.113281,1.690805,standing
-3.071635,-9.556303,0.543580,0.019032,0.003951,0.015912,101.092094,0.742360,0.910360,27901.414063,1.717755,standing
-3.067748,-9.556581,0.539069,0.020555,0.004078,0.016075,101.070473,0.755925,0.910562,27794.376953,1.657416,standing
-3.063687,-9.559156,0.534314,0.021178,0.004205,0.016070,101.090439,0.761456,0.910810,27799.867188,1.634506,standing
-3.063092,-9.559701,0.530302,0.021274,0.004227,0.015976,101.092972,0.758394,0.910849,27800.566406,1.668381,standing
-3.060737,-9.559987,0.527053,0.021707,0.004280,0.015762,101.080849,0.754382,0.910973,27595.074219,1.716562,standing
-3.059539,-9.561185,0.523261,0.021869,0.004314,0.015440,101.092308,0.744362,0.911053,27598.201172,1.811656,standing
-3.057593,-9.563031,0.518322,0.022027,0.004382,0.014762,101.110115,0.752204,0.911181,27603.060547,1.752888,standing
-3.056466,-9.563787,0.515019,0.022020,0.004385,0.014314,101.113838,0.753008,0.911250,27502.962891,1.764936,standing
-3.055195,-9.563603,0.511066,0.022195,0.004371,0.013544,101.097870,0.731723,0.911312,27296.427734,1.873666,standing
-3.049192,-9.565873,0.506879,0.021234,0.004167,0.013015,101.098701,0.724039,0.911651,27296.652344,1.947661,standing
-3.041149,-9.567888,0.501666,0.020748,0.004121,0.012798,101.082260,0.715586,0.912090,27090.052734,2.019937,standing
-3.041470,-9.568422,0.498648,0.020736,0.004228,0.012902,101.091614,0.735124,0.912082,26991.470703,1.926611,standing
-3.040679,-9.568680,0.499533,0.021281,0.004239,0.012882,101.093155,0.731142,0.912126,26789.697266,1.988023,standing
-3.037440,-9.570906,0.498064,0.021815,0.004317,0.012985,101.115318,0.717670,0.912325,26896.685547,2.132176,standing
-3.032985,-9.572954,0.496528,0.022775,0.004361,0.012931,101.126907,0.699273,0.912582,26899.769531,2.356535,standing
-3.026090,-9.575672,0.493325,0.022731,0.004298,0.012558,101.133530,0.690308,0.912972,26699.261719,2.524296,standing
-3.020795,-9.578027,0.488089,0.022961,0.004264,0.011786,101.140892,0.688625,0.913275,26397.783203,2.608593,standing
-3.015889,-9.580480,0.483496,0.023513,0.004296,0.011230,101.153839,0.676838,0.913559,26401.154297,2.777361,standing
-3.009521,-9.582701,0.477184,0.023967,0.004344,0.010318,101.151550,0.677068,0.913913,26299.406250,2.783541,standing
-3.002239,-9.585006,0.472155,0.024023,0.004353,0.009800,101.146729,0.670112,0.914313,26298.152344,2.878627,standing
-2.994689,-9.587778,0.467457,0.024509,0.004348,0.009049,101.149933,0.670730,0.914734,26197.832031,2.898174,standing
-2.990955,-9.589619,0.464564,0.024518,0.004359,0.008662,101.159821,0.671706,0.914948,26200.392578,2.911770,standing
-2.988326,-9.590870,0.460518,0.025115,0.004473,0.008370,101.164764,0.681985,0.915099,25695.845703,2.861199,standing
-2.983768,-9.593229,0.459231,0.025420,0.004369,0.008252,101.181702,0.657259,0.915362,25700.146484,3.118800,standing
-2.979210,-9.596071,0.458909,0.025916,0.004601,0.008258,101.209496,0.682481,0.915632,25707.205078,2.872182,standing
-2.974844,-9.596416,0.456736,0.025645,0.004600,0.008127,101.187737,0.675120,0.915855,25802.865234,2.907655,standing
-2.966233,-9.600254,0.453600,0.025759,0.004592,0.007963,101.207329,0.675715,0.916340,25706.652344,2.961838,standing
-2.954108,-9.605252,0.452432,0.021793,0.004339,0.008093,101.226410,0.719749,0.917016,25610.273438,2.739256,standing
-2.943879,-9.607621,0.450925,0.020507,0.004326,0.008225,101.209068,0.665002,0.917557,25605.882813,3.002643,standing
-2.937617,-9.609859,0.448282,0.020834,0.004385,0.008342,101.213348,0.665356,0.917899,25505.753906,3.031378,standing
-2.930591,-9.612939,0.443850,0.020899,0.004304,0.007809,101.226837,0.668022,0.918290,25509.152344,3.034700,standing
-2.922722,-9.615427,0.441665,0.019761,0.004191,0.007621,101.225266,0.658580,0.918714,25609.980469,3.162843,standing
-2.914863,-9.618776,0.438500,0.018667,0.004048,0.007132,101.239288,0.659980,0.919148,25512.291016,3.179531,standing
-2.911987,-9.619601,0.438239,0.019045,0.004101,0.007179,101.238655,0.661082,0.919301,25410.892578,3.180826,standing
-2.902932,-9.623593,0.439175,0.019875,0.004068,0.007215,101.264465,0.641663,0.919802,25316.107422,3.537809,standing
-2.893116,-9.627170,0.439037,0.019771,0.004021,0.007253,101.276184,0.651665,0.920333,25116.488281,3.454427,standing
-2.886190,-9.629531,0.438002,0.020022,0.004029,0.007178,101.280907,0.655219,0.920704,25016.376953,3.432625,standing
-2.880009,-9.631143,0.437352,0.019239,0.004015,0.007142,101.274902,0.645734,0.921028,24812.347656,3.594128,standing
-2.867223,-9.634743,0.435571,0.016028,0.003687,0.006908,101.265472,0.618605,0.921699,24607.503906,4.025440,standing
-2.857965,-9.637803,0.433656,0.013907,0.003316,0.006762,101.267159,0.618643,0.922190,24506.648438,4.040844,standing
-2.850609,-9.640833,0.433760,0.014014,0.003247,0.006760,101.283691,0.616149,0.922588,24409.369141,4.160378,standing
-2.838446,-9.644346,0.431520,0.012443,0.003032,0.006555,101.278336,0.599527,0.923223,24205.521484,4.511142,standing
-2.829599,-9.647212,0.431387,0.010083,0.002755,0.006457,101.280640,0.598486,0.923688,24104.791016,4.572147,standing
-2.825249,-9.651161,0.425779,0.009566,0.002004,0.004271,101.324005,0.446606,0.923952,24115.113281,1.059811,standing
-2.820728,-9.651562,0.429098,0.009419,0.001843,0.002761,101.307236,0.429556,0.924174,24111.123047,1.157738,standing
-2.819011,-9.652763,0.430472,0.009402,0.001828,0.002548,101.321693,0.421489,0.924272,24114.560547,1.274595,standing
-2.816379,-9.653278,0.433791,0.009248,0.001811,0.002216,101.319168,0.421927,0.924405,24113.958984,1.277267,standing
-2.815120,-9.653793,0.432589,0.009297,0.001892,0.002127,101.321022,0.440474,0.924473,24114.404297,1.126670,standing
-2.815063,-9.653793,0.431731,0.009268,0.001892,0.002034,101.319832,0.442620,0.924475,24114.119141,1.092427,standing
-2.809026,-9.654727,0.430460,0.009195,0.001896,0.002008,101.302719,0.431029,0.924776,24312.650391,1.257435,standing
-2.805905,-9.656374,0.429126,0.009631,0.001875,0.001950,101.316216,0.416608,0.924948,24417.205078,1.439715,standing
-2.804666,-9.656095,0.429885,0.009769,0.001820,0.001943,101.304596,0.405047,0.925003,24515.710938,1.400055,standing
-2.801762,-9.656997,0.430460,0.009817,0.001777,0.001915,101.306206,0.378703,0.925154,24313.492188,0.980598,standing
-2.798301,-9.658643,0.430914,0.009314,0.001709,0.001920,101.318436,0.382002,0.925341,24316.427734,0.888730,standing
-2.796749,-9.658465,0.431499,0.009099,0.001719,0.001981,101.306702,0.398289,0.925412,24414.916016,0.805524,standing
-2.793132,-9.659539,0.430426,0.008506,0.001653,0.001945,101.305603,0.398168,0.925599,24414.654297,0.812185,standing
-2.787915,-9.660743,0.428303,0.007548,0.001608,0.001938,101.296906,0.397240,0.925863,24311.259766,0.853967,standing
-2.780859,-9.662173,0.426565,0.006481,0.001529,0.001889,101.282585,0.403990,0.926217,24510.390625,0.794545,standing
-2.778886,-9.663078,0.424464,0.005884,0.001474,0.001820,101.286598,0.416977,0.926322,24713.935547,0.671910,standing
-2.778272,-9.663358,0.424296,0.005752,0.001421,0.001804,101.288239,0.411227,0.926355,24714.335938,0.644947,standing
-2.778384,-9.663609,0.426289,0.005739,0.001389,0.001867,101.295433,0.408539,0.926353,24817.386719,0.658974,standing
-2.776669,-9.663692,0.428543,0.005485,0.001358,0.001968,101.289253,0.390263,0.926436,24917.158203,0.661789,standing
-2.775628,-9.664547,0.428462,0.005497,0.001296,0.001975,101.299889,0.380902,0.926496,25021.072266,0.741236,standing
-2.770323,-9.665721,0.427512,0.005659,0.001327,0.002062,101.292641,0.391832,0.926763,24816.695313,0.672556,standing
-2.767266,-9.666389,0.426289,0.005870,0.001338,0.002045,101.287766,0.400237,0.926916,24815.500000,0.577253,standing
-2.764041,-9.667222,0.425455,0.006027,0.001360,0.001971,101.285446,0.407326,0.927079,24814.929688,0.497219,standing
-2.762284,-9.667524,0.425539,0.006005,0.001350,0.001966,101.281601,0.404554,0.927166,25016.554688,0.515378,standing
-2.760999,-9.667125,0.425387,0.005961,0.001370,0.001950,101.266617,0.411531,0.927221,24911.585938,0.505639,standing
-2.757124,-9.668620,0.425387,0.005959,0.001357,0.001964,101.274132,0.408542,0.927424,24913.433594,0.527604,standing
-2.753802,-9.668786,0.426826,0.005967,0.001383,0.002060,101.260399,0.427826,0.927583,24910.052734,0.488969,standing
-2.752817,-9.668660,0.426417,0.005965,0.001406,0.002151,101.252319,0.436667,0.927627,24705.558594,0.442766,standing
-2.754300,-9.668786,0.427989,0.006398,0.001410,0.002500,101.265030,0.448383,0.927559,24911.193359,0.368101,standing
-2.757546,-9.667767,0.428029,0.007094,0.001481,0.002540,101.264046,0.448724,0.927393,25214.742188,0.336267,standing
-2.757249,-9.667668,0.427624,0.007086,0.001477,0.002593,101.260201,0.446431,0.927405,25315.046875,0.353594,standing
-2.754592,-9.667274,0.427044,0.007070,0.001471,0.002586,101.237419,0.428904,0.927525,25208.111328,0.489512,standing
-2.751692,-9.668213,0.426153,0.006722,0.001399,0.002618,101.238457,0.426545,0.927674,25309.607422,0.495115,standing
-2.754416,-9.667124,0.426916,0.007123,0.001465,0.002654,101.233536,0.430611,0.927531,25308.375000,0.447640,standing
-2.754111,-9.665504,0.430524,0.007146,0.001414,0.002666,101.203629,0.387771,0.927524,25098.494141,-0.261160,standing
-2.753782,-9.664845,0.433874,0.007175,0.001430,0.002652,101.192001,0.389110,0.927531,25095.613281,-0.284116,standing
-2.754100,-9.665086,0.436289,0.007225,0.001506,0.002598,101.200592,0.426825,0.927519,25198.947266,0.140181,standing
-2.757132,-9.663307,0.439476,0.007858,0.001636,0.002973,101.186836,0.423581,0.927352,25094.337891,0.166102,standing
-2.759953,-9.662132,0.443017,0.008281,0.001685,0.003383,101.183701,0.424927,0.927204,25194.744141,0.148282,standing
-2.761922,-9.660820,0.444713,0.008606,0.001729,0.003492,101.171188,0.419215,0.927093,25191.630859,0.201565,standing
-2.765147,-9.660069,0.448390,0.009069,0.001768,0.003814,101.178627,0.422609,0.926931,25497.015625,0.145294,standing
-2.770876,-9.658610,0.451147,0.009721,0.001755,0.004231,101.185684,0.426851,0.926640,25498.791016,0.095034,standing
-2.774065,-9.657475,0.454066,0.009735,0.001716,0.004351,101.184174,0.420302,0.926474,25498.414063,0.148222,standing
-2.778443,-9.655911,0.455986,0.009787,0.001774,0.004444,101.180237,0.413804,0.926246,25598.603516,0.196657,standing
-2.781286,-9.653931,0.459445,0.010012,0.001835,0.004823,101.161629,0.412646,0.926084,25695.058594,0.226848,standing
-2.784932,-9.653019,0.461215,0.010179,0.001859,0.005055,101.166374,0.423760,0.925899,25696.263672,0.141077,standing
-2.786916,-9.652536,0.463145,0.010216,0.001888,0.005125,101.170029,0.430166,0.925798,25697.191406,0.105284,standing
-2.791851,-9.650257,0.463092,0.010216,0.001935,0.005132,101.153557,0.434413,0.925532,25794.162109,0.132932,standing
-2.798077,-9.647942,0.464901,0.010318,0.001967,0.005053,101.145409,0.436587,0.925204,25893.226563,0.133228,standing
-2.802149,-9.646532,0.467262,0.010393,0.001949,0.005084,101.143318,0.432049,0.924991,26094.974609,0.173731,standing
-2.805632,-9.645015,0.469742,0.010583,0.001964,0.005098,101.136124,0.431877,0.924803,25890.847656,0.200176,standing
-2.809706,-9.644118,0.470921,0.010635,0.002000,0.005054,101.142845,0.431391,0.924596,25690.281250,0.206150,standing
-2.811851,-9.642992,0.472047,0.010684,0.001994,0.005116,101.134354,0.430480,0.924478,25688.123047,0.233936,standing
-2.812977,-9.642563,0.472047,0.010715,0.002006,0.005142,101.132477,0.427709,0.924419,25687.648438,0.261344,standing
-2.818771,-9.640429,0.473881,0.011323,0.001948,0.005165,101.126266,0.405035,0.924112,25787.195313,0.313218,standing
-2.821913,-9.638631,0.476021,0.011966,0.002090,0.005334,101.112305,0.406767,0.923936,25884.748047,0.316870,standing
-2.829400,-9.636477,0.479543,0.012232,0.002141,0.005441,101.116882,0.434011,0.923547,25784.806641,0.135037,standing
-2.833140,-9.635377,0.481485,0.011932,0.002132,0.005454,101.118446,0.436777,0.923351,25684.083984,0.107027,standing
-2.839360,-9.633769,0.483093,0.011893,0.002135,0.005493,101.124283,0.433334,0.923030,25685.572266,0.103894,standing
-2.843514,-9.632565,0.484427,0.012078,0.002128,0.005454,101.126137,0.432352,0.922813,25888.292969,0.129273,standing
-2.846065,-9.631135,0.485525,0.012062,0.002116,0.005507,101.114189,0.429621,0.922669,25784.121094,0.190847,standing
-2.850125,-9.630708,0.486968,0.012532,0.002118,0.005591,101.131042,0.420614,0.922467,25788.417969,0.214147,standing
-2.854686,-9.629640,0.487992,0.012922,0.002100,0.005502,101.137764,0.423398,0.922232,25891.271484,0.187532,standing
-2.857879,-9.628043,0.490705,0.012943,0.002102,0.005265,101.127708,0.428011,0.922055,25888.699219,0.161356,standing
-2.863424,-9.626488,0.491935,0.012445,0.002072,0.005164,101.130074,0.422491,0.921764,25788.173828,0.214646,standing
-2.867484,-9.624298,0.495834,0.012708,0.002126,0.004878,101.115067,0.414143,0.921536,25784.347656,0.239537,standing
-2.869478,-9.624000,0.497515,0.012937,0.002134,0.004765,101.122551,0.411945,0.921435,25887.376953,0.243989,standing
-2.872772,-9.622803,0.498505,0.013469,0.002187,0.004782,101.120010,0.423975,0.921258,25785.609375,0.227127,standing
-2.875862,-9.621658,0.498473,0.013424,0.002146,0.004776,101.115639,0.423184,0.921091,25885.611328,0.253894,standing
-2.878861,-9.620452,0.499787,0.013463,0.002145,0.004746,101.111008,0.429191,0.920928,25783.316406,0.217457,standing
-2.886227,-9.618808,0.501701,0.012861,0.002118,0.004610,101.122986,0.421669,0.920546,25685.248047,0.274755,standing
-2.891160,-9.616984,0.504328,0.011824,0.001969,0.004399,101.117668,0.413140,0.920279,25683.896484,0.343097,standing
-2.896914,-9.615645,0.503579,0.011022,0.001915,0.004523,101.123734,0.409234,0.919979,25786.560547,0.371160,standing
-2.904060,-9.613465,0.504112,0.010666,0.001818,0.004476,101.123299,0.403680,0.919598,25887.572266,0.439396,standing
-2.909540,-9.612348,0.505868,0.010552,0.001839,0.004353,101.135239,0.401226,0.919313,25890.628906,0.415345,standing
-2.915552,-9.610007,0.506826,0.009686,0.001696,0.004256,101.125130,0.397695,0.918984,25888.041016,0.491452,standing
-2.922713,-9.607901,0.506891,0.008408,0.001658,0.004246,101.125191,0.388054,0.918602,25786.927734,0.513236,standing
-2.925768,-9.607080,0.508635,0.007925,0.001635,0.004065,101.128395,0.379465,0.918440,25888.871094,0.581230,standing
-2.927680,-9.605443,0.508333,0.007785,0.001549,0.003874,101.107414,0.357055,0.918321,25782.390625,0.786600,standing
-2.927520,-9.605123,0.509828,0.007786,0.001538,0.003689,101.101646,0.353036,0.918324,25780.917969,0.874795,standing
-2.930144,-9.603686,0.511514,0.007436,0.001486,0.003482,101.090530,0.359853,0.918174,25676.990234,0.852576,standing
-2.934243,-9.602614,0.512567,0.006702,0.001404,0.003372,101.094147,0.351877,0.917956,25576.812500,0.902529,standing
-2.939995,-9.600400,0.515844,0.005513,0.001287,0.003026,101.087128,0.350363,0.917639,25473.949219,0.979136,standing
-2.942585,-9.599825,0.516286,0.005645,0.001279,0.002947,101.091835,0.343824,0.917503,25677.316406,1.059143,standing
-2.946375,-9.598927,0.516024,0.005656,0.001282,0.002927,101.096634,0.341534,0.917302,25779.632813,1.070932,standing
-2.949556,-9.597841,0.515804,0.005204,0.001264,0.002966,101.093887,0.342819,0.917129,25677.835938,1.066794,standing
-2.954270,-9.595509,0.514935,0.004179,0.001004,0.003050,101.074852,0.302286,0.916860,25571.925781,0.205371,standing
-2.955399,-9.595860,0.514222,0.004093,0.001013,0.003093,101.087494,0.298032,0.916809,25474.039063,0.224707,standing
-2.954751,-9.595914,0.512655,0.004150,0.001001,0.002970,101.083015,0.296339,0.916842,25472.910156,0.261664,standing
-2.957359,-9.595099,0.511744,0.003819,0.000961,0.002820,101.081360,0.293209,0.916701,25270.328125,0.333031,standing
-2.960519,-9.593846,0.510763,0.003562,0.000857,0.002727,101.074554,0.285835,0.916525,25268.628906,0.414673,standing
-2.960921,-9.592937,0.509368,0.003603,0.000869,0.002654,101.058052,0.282149,0.916492,25163.445313,0.471064,standing
-2.965626,-9.590311,0.510408,0.003595,0.000897,0.002760,101.036751,0.283497,0.916218,25158.140625,0.549015,standing
-2.969236,-9.588998,0.510000,0.003907,0.001029,0.002764,101.033005,0.300870,0.916019,25258.242188,0.587363,standing
-2.969181,-9.588998,0.509946,0.003958,0.001029,0.002776,101.032692,0.300372,0.916022,25258.169922,0.594691,standing
-2.971776,-9.587969,0.511304,0.004142,0.000997,0.002941,101.030075,0.304664,0.915877,25459.578125,0.444604,standing
-2.981301,-9.586258,0.516930,0.006344,0.001139,0.004541,101.063698,0.358402,0.915377,25670.181641,1.956644,standing
